,Price,Area,Ward,District
3195,1800000,15,Hòa Minh,Liên Chiểu
3196,1500000,25,Hòa Thọ Đông,Cẩm Lệ
3197,2200000,20,Thanh Bình,Hải Châu
3198,2000000,25,Hòa Cường Nam,Hải Châu
3199,1500000,20,Hòa Khánh Bắc,Liên Chiểu
3200,1000000,13,Hòa Cường Nam,Hải Châu
3201,3000000,30,Hòa Cường Nam,Hải Châu
3202,1500000,16,Hòa Hải,Ngũ Hành Sơn
3203,2000000,20,Hòa Minh,Liên Chiểu
3204,1000000,25,Hòa Minh,Liên Chiểu
3205,2500000,30,Unknown W,Ngũ Hành Sơn
3206,3000000,30,Hòa Khê,Thanh Khê
3207,1800000,35,Hòa Minh,Liên Chiểu
3208,1200000,25,Vĩnh Trung,Thanh Khê
3209,2000000,18,Khuê Trung,Cẩm Lệ
3210,1800000,35,Hòa Minh,Liên Chiểu
3211,1900000,35,Hòa Minh,Liên Chiểu
3212,2000000,40,Thanh Khê Đông,Thanh Khê
3213,1500000,20,Bình Thuận,Hải Châu
3214,1200000,15,Hòa Minh,Liên Chiểu
3215,4500000,45,Mỹ An,Ngũ Hành Sơn
3216,4500000,45,Mỹ An,Ngũ Hành Sơn
3217,1700000,15,Hòa Khánh Nam,Liên Chiểu
3218,1200000,20,Hòa Thọ Đông,Cẩm Lệ
3219,3500000,25,An Khê,Thanh Khê
3220,2000000,40,Hòa Cường Nam,Hải Châu
3221,1600000,20,Thanh Khê Tây,Thanh Khê
3222,2000000,20,Hòa Xuân,Cẩm Lệ
3223,2400000,24,Hòa An,Cẩm Lệ
3224,3100000,30,Khuê Trung,Cẩm Lệ
3225,2700000,25,Khuê Trung,Cẩm Lệ
3226,2000000,120,Hòa Xuân,Cẩm Lệ
3227,2500000,22,An Khê,Thanh Khê
3228,1500000,12,Thuận Phước,Hải Châu
3229,1800000,20,Phước Mỹ,Sơn Trà
3230,3500000,125,Hòa Hiệp Bắc,Liên Chiểu
3231,1500000,20,Unknown W,Ngũ Hành Sơn
3232,2500000,18,Hòa Thuận Tây,Hải Châu
3233,2200000,20,Hòa Minh,Liên Chiểu
3234,4500000,30,Hòa Minh,Liên Chiểu
3235,2400000,24,Hòa An,Cẩm Lệ
3236,2000000,25,An Khê,Thanh Khê
3237,2500000,20,Thanh Khê Đông,Thanh Khê
3238,1500000,25,Chính Gián,Thanh Khê
3239,2500000,32,Unknown W,Hải Châu
3240,1500000,20,Unknown W,Cẩm Lệ
3241,990000,30,Unknown W,Sơn Trà
3242,3000000,35,Khuê Mỹ,Ngũ Hành Sơn
3243,2000000,20,An Khê,Thanh Khê
3244,2500000,25,Thuận Phước,Hải Châu
3245,2500000,25,Hòa Thuận Đông,Hải Châu
3246,1300000,20,Unknown W,Cẩm Lệ
3247,3700000,45,Khuê Mỹ,Ngũ Hành Sơn
3248,1700000,18,Unknown W,Cẩm Lệ
3249,3700000,45,Khuê Mỹ,Ngũ Hành Sơn
3250,2000000,30,Hòa Xuân,Cẩm Lệ
3251,1500000,20,Xuân Hà,Thanh Khê
3252,2500000,30,Hòa Cường Nam,Hải Châu
3253,2500000,30,Hòa Xuân,Cẩm Lệ
3254,1500000,15,Tam Thuận,Thanh Khê
3255,2000000,25,An Hải Bắc,Sơn Trà
3256,2000000,25,Tam Thuận,Thanh Khê
3257,1500000,20,Hòa Thọ Tây,Cẩm Lệ
3258,3000000,50,Khuê Trung,Cẩm Lệ
3259,1100000,22,Hòa Khánh Bắc,Liên Chiểu
3260,3000000,30,Bình Thuận,Hải Châu
3261,2200000,25,Khuê Trung,Cẩm Lệ
3262,1000000,16,Thanh Khê Tây,Thanh Khê
3263,2000000,25,Unknown W,Cẩm Lệ
3264,1500000,15,Khuê Trung,Cẩm Lệ
3265,1000000,22,Hòa Thọ Tây,Cẩm Lệ
3266,1900000,15,Unknown W,Thanh Khê
3267,1200000,20,Hòa Minh,Liên Chiểu
3268,1700000,20,Nam Dương,Hải Châu
3269,3000000,30,Hòa Cường Bắc,Hải Châu
3270,2500000,20,Unknown W,Hải Châu
3271,1600000,20,Hòa Khánh Nam,Liên Chiểu
3272,1800000,23,Khuê Trung,Cẩm Lệ
3273,1800000,16,Unknown W,Liên Chiểu
3274,2000000,20,Unknown W,Hải Châu
3275,3800000,70,Khuê Trung,Cẩm Lệ
3276,1200000,13,Xuân Hà,Thanh Khê
3277,1200000,18,Unknown W,Hải Châu
3278,1000000,25,Unknown W,Cẩm Lệ
3279,2000000,30,Unknown W,Liên Chiểu
3280,2500000,25,Hòa Cường Nam,Hải Châu
3281,2000000,30,Hòa Hải,Ngũ Hành Sơn
3282,2000000,18,Hòa Khê,Thanh Khê
3283,1400000,16,Thạc Gián,Thanh Khê
3284,1200000,9,Xuân Hà,Thanh Khê
3285,2500000,20,Phước Mỹ,Sơn Trà
3286,2400000,15,Hòa Minh,Liên Chiểu
3287,2500000,30,Unknown W,Hải Châu
3288,2500000,25,Thanh Bình,Hải Châu
3289,2200000,25,Khuê Mỹ,Ngũ Hành Sơn
3290,1000000,20,Hòa Hải,Ngũ Hành Sơn
3291,2500000,30,Hòa Xuân,Cẩm Lệ
3292,2200000,25,Unknown W,Thanh Khê
3293,2000000,25,Unknown W,Liên Chiểu
3294,3500000,25,Hòa Cường Bắc,Hải Châu
3295,3000000,20,Hòa Cường Bắc,Hải Châu
3296,2500000,25,Thanh Bình,Hải Châu
3297,2500000,25,Thanh Bình,Hải Châu
3298,2500000,25,Hòa An,Cẩm Lệ
3299,2500000,20,Hòa Cường Bắc,Hải Châu
3300,1000000,16,Unknown W,Liên Chiểu
3301,2500000,22,Thanh Bình,Hải Châu
3302,2500000,25,Hòa Cường Bắc,Hải Châu
3303,2500000,20,Hòa Minh,Liên Chiểu
3304,2500000,25,Hòa An,Cẩm Lệ
3305,1500000,25,Unknown W,Sơn Trà
3306,2500000,25,Hòa Cường Bắc,Hải Châu
3307,3500000,45,Hòa Hải,Ngũ Hành Sơn
3308,2500000,25,Thạch Thang,Hải Châu
3309,2500000,25,Hòa Cường Bắc,Hải Châu
3310,2500000,25,Khuê Trung,Cẩm Lệ
3311,2500000,25,Thanh Bình,Hải Châu
3312,2200000,30,Hòa Xuân,Cẩm Lệ
3313,2000000,32,Hòa Hải,Ngũ Hành Sơn
3314,700000,10,Hòa Khê,Thanh Khê
3315,1500000,15,Thạc Gián,Thanh Khê
3316,1000000,12,An Hải Đông,Sơn Trà
3317,2500000,30,Unknown W,Ngũ Hành Sơn
3318,1000000,25,Unknown W,Liên Chiểu
3319,1500000,18,Mỹ An,Ngũ Hành Sơn
3320,2300000,20,Khuê Trung,Cẩm Lệ
3321,1000000,12,Hòa Cường Bắc,Hải Châu
3322,1400000,30,Hòa Quý,Ngũ Hành Sơn
3323,1500000,15,Mỹ An,Ngũ Hành Sơn
3324,3000000,30,Khuê Mỹ,Ngũ Hành Sơn
3325,2800000,24,An Khê,Thanh Khê
3326,2500000,25,Hòa Khánh Nam,Liên Chiểu
3327,1800000,20,Chính Gián,Thanh Khê
3328,500000,50,Xuân Hà,Thanh Khê
3329,1200000,25,Mỹ An,Ngũ Hành Sơn
3330,1200000,25,Mỹ An,Ngũ Hành Sơn
3331,1300000,40,Hòa Khánh Bắc,Liên Chiểu
3332,3500000,30,Mỹ An,Ngũ Hành Sơn
3333,2000000,20,Nại Hiên Đông,Sơn Trà
3334,1800000,20,Thanh Khê Tây,Thanh Khê
3335,1800000,20,Hòa Thuận Tây,Hải Châu
3336,2000000,27,Mân Thái,Sơn Trà
3337,1700000,20,Unknown W,Liên Chiểu
3338,3000000,20,Thuận Phước,Hải Châu
3339,3000000,25,Hòa Cường Bắc,Hải Châu
3340,1100000,13,Bình Thuận,Hải Châu
3341,3000000,28,Thạc Gián,Thanh Khê
3342,2300000,25,Khuê Trung,Cẩm Lệ
3343,1400000,24,Unknown W,Cẩm Lệ
3344,2500000,35,Khuê Trung,Cẩm Lệ
3345,3000000,30,Hòa Khê,Thanh Khê
3346,1700000,18,Hòa Cường Nam,Hải Châu
3347,3000000,25,Hòa Thuận Tây,Hải Châu
3348,1300000,8,Mỹ An,Ngũ Hành Sơn
3349,1500000,25,Hòa Thọ Đông,Cẩm Lệ
3350,2500000,30,Hòa Thuận Tây,Hải Châu
3351,1700000,25,Unknown W,Cẩm Lệ
3352,3000000,30,Thanh Khê Đông,Thanh Khê
3353,1500000,25,Khuê Trung,Cẩm Lệ
3354,2000000,20,Hòa Phát,Cẩm Lệ
3355,1800000,20,Hòa Thuận Tây,Hải Châu
3356,2000000,20,Thanh Khê Tây,Thanh Khê
3357,2300000,25,Thạch Thang,Hải Châu
3358,3000000,16,Bình Hiên,Hải Châu
3359,2200000,20,Thanh Khê Đông,Thanh Khê
3360,1200000,16,Hòa Thọ Đông,Cẩm Lệ
3361,1500000,15,Khuê Mỹ,Ngũ Hành Sơn
3362,1600000,135,Hòa Hải,Ngũ Hành Sơn
3363,3000000,25,Hòa Cường Nam,Hải Châu
3364,2800000,35,Khuê Trung,Cẩm Lệ
3365,2500000,25,Nại Hiên Đông,Sơn Trà
3366,3000000,30,Hòa Cường Nam,Hải Châu
3367,1200000,14,Hòa Khánh Bắc,Liên Chiểu
3368,7000000,34,An Khê,Thanh Khê
3369,1800000,16,Unknown W,Liên Chiểu
3370,2500000,40,Bình Thuận,Hải Châu
3371,1300000,22,Hòa Thọ Đông,Cẩm Lệ
3372,2500000,30,Khuê Mỹ,Ngũ Hành Sơn
3373,4000000,35,Mỹ An,Ngũ Hành Sơn
3374,1300000,16,Hòa Cường Bắc,Hải Châu
3375,2000000,20,Unknown W,Ngũ Hành Sơn
3376,1800000,25,Unknown W,Ngũ Hành Sơn
3377,1000000,16,Thanh Khê Tây,Thanh Khê
3378,2000000,25,Hòa Xuân,Cẩm Lệ
3379,800000,20,Hòa Khánh Bắc,Liên Chiểu
3380,2200000,20,Thanh Khê Đông,Thanh Khê
3381,1600000,25,Hải Châu I,Hải Châu
3382,1500000,12,Mỹ An,Ngũ Hành Sơn
3383,3000000,25,Mỹ An,Ngũ Hành Sơn
3384,2000000,28,Hòa Minh,Liên Chiểu
3385,2500000,26,An Hải Đông,Sơn Trà
3386,4500000,40,Mỹ An,Ngũ Hành Sơn
3387,2800000,14,Thạc Gián,Thanh Khê
3388,2800000,30,Hòa Thuận Tây,Hải Châu
3389,1500000,20,Unknown W,Sơn Trà
3390,1850000,29,Hòa Xuân,Cẩm Lệ
3391,2500000,18,Vĩnh Trung,Thanh Khê
3392,2500000,15,Hòa Cường Bắc,Hải Châu
3393,1500000,12,Hải Châu I,Hải Châu
3394,2200000,20,Hòa Khánh Bắc,Liên Chiểu
3395,2200000,20,Unknown W,Ngũ Hành Sơn
3396,2400000,20,Hòa Cường Bắc,Hải Châu
3397,2500000,20,Mỹ An,Ngũ Hành Sơn
3398,2500000,30,Unknown W,Liên Chiểu
3399,2000000,20,Chính Gián,Thanh Khê
3400,1600000,18,Hòa Khánh Bắc,Liên Chiểu
3401,1200000,14,An Khê,Thanh Khê
3402,1800000,25,Hòa Cường Nam,Hải Châu
3403,2500000,20,Khuê Mỹ,Ngũ Hành Sơn
3404,2200000,25,Nại Hiên Đông,Sơn Trà
3405,2300000,16,Khuê Trung,Cẩm Lệ
3406,2200000,15,Mỹ An,Ngũ Hành Sơn
3407,3500000,25,Hòa Cường Bắc,Hải Châu
3408,2300000,20,Khuê Trung,Cẩm Lệ
3409,1700000,20,Thạc Gián,Thanh Khê
3410,4000000,30,Phước Mỹ,Sơn Trà
3411,2000000,25,Hòa Cường Bắc,Hải Châu
3412,1500000,20,Unknown W,Liên Chiểu
3413,2200000,20,Khuê Trung,Cẩm Lệ
3414,3500000,30,An Hải Bắc,Sơn Trà
3415,1700000,40,Hòa Minh,Liên Chiểu
3416,2000000,20,Khuê Mỹ,Ngũ Hành Sơn
3417,3000000,18,Hòa Khánh Bắc,Liên Chiểu
3418,1800000,12,Hòa Minh,Liên Chiểu
3419,2500000,25,Mỹ An,Ngũ Hành Sơn
3420,2000000,16,Unknown W,Liên Chiểu
3421,1800000,18,Hòa Thuận Đông,Hải Châu
3422,2000000,16,Khuê Mỹ,Ngũ Hành Sơn
3423,1300000,15,Hòa Thuận Tây,Hải Châu
3424,2200000,20,Chính Gián,Thanh Khê
3425,3000000,25,Mỹ An,Ngũ Hành Sơn
3426,2100000,29,Hòa Minh,Liên Chiểu
3427,1800000,18,Khuê Trung,Cẩm Lệ
3428,1500000,20,Khuê Mỹ,Ngũ Hành Sơn
3429,1500000,20,Mỹ An,Ngũ Hành Sơn
3430,2000000,15,Unknown W,Liên Chiểu
3431,1600000,20,Hòa Minh,Liên Chiểu
3432,2000000,15,Hòa Minh,Liên Chiểu
3433,2000000,15,Hòa Minh,Liên Chiểu
3434,2000000,15,Hòa Minh,Liên Chiểu
3435,2200000,28,Hòa Minh,Liên Chiểu
3436,1800000,20,Unknown W,Sơn Trà
3437,2500000,20,Thọ Quang,Sơn Trà
3438,2000000,14,Mỹ An,Ngũ Hành Sơn
3439,2400000,20,Thạc Gián,Thanh Khê
3440,2000000,22,Mỹ An,Ngũ Hành Sơn
3441,2000000,35,Khuê Mỹ,Ngũ Hành Sơn
3442,1800000,20,Hòa Thọ Đông,Cẩm Lệ
3443,2500000,25,Xuân Hà,Thanh Khê
3444,1500000,25,An Khê,Thanh Khê
3445,2800000,25,Hòa Cường Bắc,Hải Châu
3446,2000000,20,Hòa Cường Bắc,Hải Châu
3447,2800000,25,Hòa Cường Bắc,Hải Châu
3448,1200000,16,Hòa Khánh Bắc,Liên Chiểu
3449,1800000,20,Khuê Trung,Cẩm Lệ
3450,2500000,30,Hải Châu I,Hải Châu
3451,1500000,25,Hòa Thọ Đông,Cẩm Lệ
3452,3000000,25,Mỹ An,Ngũ Hành Sơn
3453,2000000,25,Hòa An,Cẩm Lệ
3454,750000,75,Thạc Gián,Thanh Khê
3455,1000000,20,Mỹ An,Ngũ Hành Sơn
3456,1200000,20,Hòa Minh,Liên Chiểu
3457,1600000,25,Hòa Thọ Đông,Cẩm Lệ
3458,2000000,20,Hòa Cường Bắc,Hải Châu
3459,1600000,25,Hòa Khánh Bắc,Liên Chiểu
3460,1500000,25,Hòa Khánh Nam,Liên Chiểu
3461,3000000,20,Khuê Trung,Cẩm Lệ
3462,2500000,20,Hòa Thuận Tây,Hải Châu
3463,5000000,50,Hải Châu I,Hải Châu
3464,3000000,30,Mỹ An,Ngũ Hành Sơn
3465,3000000,20,An Hải Tây,Sơn Trà
3466,2000000,20,Hòa Cường Bắc,Hải Châu
3467,2300000,20,Khuê Mỹ,Ngũ Hành Sơn
3468,3000000,28,Thanh Khê Tây,Thanh Khê
3469,1500000,15,Thạc Gián,Thanh Khê
3470,2500000,12,Hòa An,Cẩm Lệ
3471,2200000,18,Thanh Khê Đông,Thanh Khê
3472,800000,18,Unknown W,Cẩm Lệ
3473,1700000,25,Khuê Trung,Cẩm Lệ
3474,3700000,55,Hải Châu I,Hải Châu
3475,1200000,16,Hòa Minh,Liên Chiểu
3476,1200000,16,Hòa Minh,Liên Chiểu
3477,2000000,25,Hòa Thọ Đông,Cẩm Lệ
3478,2000000,15,Hòa Minh,Liên Chiểu
3479,2200000,30,Mỹ An,Ngũ Hành Sơn
3480,3000000,53,Khuê Mỹ,Ngũ Hành Sơn
3481,1800000,25,Thạch Thang,Hải Châu
3482,2500000,28,Hòa Xuân,Cẩm Lệ
3483,1800000,26,Hòa Khê,Thanh Khê
3484,4000000,35,Mỹ An,Ngũ Hành Sơn
3485,1800000,15,Hòa An,Cẩm Lệ
3486,1500000,20,Hòa Khê,Thanh Khê
3487,2300000,20,Thanh Khê Tây,Thanh Khê
3488,1700000,15,Xuân Hà,Thanh Khê
3489,900000,16,Hòa Minh,Liên Chiểu
3490,1100000,16,Unknown W,Thanh Khê
3491,6000000,20,Hòa An,Cẩm Lệ
3492,3500000,30,Hòa Cường Bắc,Hải Châu
3493,2100000,15,Hòa Minh,Liên Chiểu
3494,1500000,50,Hòa Khánh Bắc,Liên Chiểu
3495,2000000,25,Hòa Khánh Bắc,Liên Chiểu
3496,2500000,20,Chính Gián,Thanh Khê
3497,1700000,20,Unknown W,Liên Chiểu
3498,1800000,18,Hòa Phát,Cẩm Lệ
3499,1500000,17,Hòa Thuận Tây,Hải Châu
3500,2500000,20,Unknown W,Liên Chiểu
3501,1500000,11,Unknown W,Sơn Trà
3502,2500000,20,Hòa Thuận Tây,Hải Châu
3503,1600000,18,Hòa Khánh Bắc,Liên Chiểu
3504,2000000,19,Thanh Khê Tây,Thanh Khê
3505,2000000,24,Thọ Quang,Sơn Trà
3506,2300000,25,Khuê Trung,Cẩm Lệ
3507,2200000,29,Unknown W,Liên Chiểu
3508,1500000,16,Hòa Cường Bắc,Hải Châu
3509,1200000,12,Nam Dương,Hải Châu
3510,1500000,30,Hòa Xuân,Cẩm Lệ
3511,1500000,15,Hòa Minh,Liên Chiểu
3512,3500000,25,Hải Châu I,Hải Châu
3513,1500000,20,Mân Thái,Sơn Trà
3514,2000000,25,Hòa Xuân,Cẩm Lệ
3515,2000000,25,Hòa Cường Bắc,Hải Châu
3516,2300000,32,Hòa Khánh Bắc,Liên Chiểu
3517,2000000,25,Hòa Minh,Liên Chiểu
3518,2700000,30,Mân Thái,Sơn Trà
3519,2000000,20,Unknown W,Liên Chiểu
3520,1500000,15,Hòa An,Cẩm Lệ
3521,1800000,18,Unknown W,Liên Chiểu
3522,2500000,25,Vĩnh Trung,Thanh Khê
3523,2500000,35,Tam Thuận,Thanh Khê
3524,1500000,19,Khuê Trung,Cẩm Lệ
3525,2500000,10,Thạc Gián,Thanh Khê
3526,2500000,15,Thạc Gián,Thanh Khê
3527,1500000,12,Thạc Gián,Thanh Khê
3528,1100000,40,Chính Gián,Thanh Khê
3529,2300000,23,Nại Hiên Đông,Sơn Trà
3530,2000000,40,Thạc Gián,Thanh Khê
3531,2500000,35,Hòa Minh,Liên Chiểu
3532,1200000,20,Hòa Cường Bắc,Hải Châu
3533,1700000,13,An Khê,Thanh Khê
3534,2300000,30,Unknown W,Cẩm Lệ
3535,2000000,20,Chính Gián,Thanh Khê
3536,4000000,25,An Hải Bắc,Sơn Trà
3537,1300000,16,Mỹ An,Ngũ Hành Sơn
3538,2000000,25,Hòa Thọ Đông,Cẩm Lệ
3539,1700000,15,Xuân Hà,Thanh Khê
3540,3200000,39,Thanh Bình,Hải Châu
3541,2000000,20,Hòa Minh,Liên Chiểu
3542,1200000,25,Hòa Minh,Liên Chiểu
3543,3000000,35,Hải Châu II,Hải Châu
3544,2000000,20,Mỹ An,Ngũ Hành Sơn
3545,3000000,30,Unknown W,Ngũ Hành Sơn
3546,1500000,25,Hòa Minh,Liên Chiểu
3547,2000000,17,Hòa Cường Bắc,Hải Châu
3548,1000000,20,Hòa Minh,Liên Chiểu
3549,1800000,16,Phước Mỹ,Sơn Trà
3550,700000,14,Hòa Hải,Ngũ Hành Sơn
3551,1500000,25,An Khê,Thanh Khê
3552,1700000,16,Hòa Khê,Thanh Khê
3553,2000000,20,Chính Gián,Thanh Khê
3554,2200000,25,Hòa Thọ Đông,Cẩm Lệ
3555,2000000,20,Khuê Trung,Cẩm Lệ
3556,1700000,20,Mỹ An,Ngũ Hành Sơn
3557,2800000,35,Hòa An,Cẩm Lệ
3558,1200000,4,Nại Hiên Đông,Sơn Trà
3559,2000000,25,Hòa Xuân,Cẩm Lệ
3560,4500000,25,An Hải Bắc,Sơn Trà
3561,3000000,25,An Hải Tây,Sơn Trà
3562,2700000,23,Khuê Trung,Cẩm Lệ
3563,2000000,15,Unknown W,Thanh Khê
3564,1700000,25,Hòa Thọ Đông,Cẩm Lệ
3565,2000000,25,Unknown W,Cẩm Lệ
3566,2500000,25,Hòa Thuận Tây,Hải Châu
3567,2500000,23,Khuê Trung,Cẩm Lệ
3568,2300000,35,Hòa Khánh Nam,Liên Chiểu
3569,1500000,25,Hòa Khánh Nam,Liên Chiểu
3570,2300000,35,Hòa Khánh Nam,Liên Chiểu
3571,1500000,15,Unknown W,Ngũ Hành Sơn
3572,1200000,15,Thanh Khê Đông,Thanh Khê
3573,2200000,16,Hòa Cường Bắc,Hải Châu
3574,1500000,16,An Hải Bắc,Sơn Trà
3575,2500000,20,Tam Thuận,Thanh Khê
3576,4000000,32,Hòa Xuân,Cẩm Lệ
3577,4500000,120,Thọ Quang,Sơn Trà
3578,1500000,12,Hòa Hải,Ngũ Hành Sơn
3579,1800000,30,Hòa Khánh Nam,Liên Chiểu
3580,2700000,25,Thanh Bình,Hải Châu
3581,1800000,13,Phước Mỹ,Sơn Trà
3582,2500000,20,Thanh Khê Tây,Thanh Khê
3583,3000000,20,Hòa Thuận Đông,Hải Châu
3584,2600000,20,Hòa Cường Bắc,Hải Châu
3585,2500000,21,Unknown W,Ngũ Hành Sơn
3586,2000000,30,Hòa Quý,Ngũ Hành Sơn
3587,4000000,25,Thanh Bình,Hải Châu
3588,2500000,20,An Khê,Thanh Khê
3589,3000000,300,Tam Thuận,Thanh Khê
3590,1700000,20,Chính Gián,Thanh Khê
3591,3000000,25,Thanh Khê Đông,Thanh Khê
3592,3500000,24,An Hải Tây,Sơn Trà
3593,2500000,25,Khuê Trung,Cẩm Lệ
3594,2900000,32,Khuê Trung,Cẩm Lệ
3595,1500000,21,Unknown W,Liên Chiểu
3596,3500000,25,Vĩnh Trung,Thanh Khê
3597,2200000,26,Unknown W,Cẩm Lệ
3598,1500000,20,Unknown W,Cẩm Lệ
3599,2500000,20,Thanh Khê Tây,Thanh Khê
3600,3000000,20,Thuận Phước,Hải Châu
3601,2000000,25,Khuê Mỹ,Ngũ Hành Sơn
3602,4500000,30,Hòa Thuận Tây,Hải Châu
3603,3200000,25,Thạc Gián,Thanh Khê
3604,2500000,18,Hòa Cường Bắc,Hải Châu
3605,3000000,20,Vĩnh Trung,Thanh Khê
3606,2800000,50,Unknown W,Sơn Trà
3607,1800000,12,Hòa Thuận Tây,Hải Châu
3608,2800000,75,Hòa Cường Bắc,Hải Châu
3609,1600000,15,Hòa Cường Bắc,Hải Châu
3610,4900000,30,Hải Châu I,Hải Châu
3611,1900000,14,Thạc Gián,Thanh Khê
3612,2500000,12,Thạch Thang,Hải Châu
3613,1800000,18,Phước Ninh,Hải Châu
3614,1200000,16,Khuê Trung,Cẩm Lệ
3615,1800000,30,Unknown W,Cẩm Lệ
3616,1600000,18,Unknown W,Cẩm Lệ
3617,1600000,20,Hải Châu I,Hải Châu
3618,2800000,30,Khuê Mỹ,Ngũ Hành Sơn
3619,2000000,20,Hòa An,Cẩm Lệ
3620,1800000,15,Unknown W,Cẩm Lệ
3621,1200000,20,Hòa Minh,Liên Chiểu
3622,2700000,27,Khuê Trung,Cẩm Lệ
3623,2500000,20,Nại Hiên Đông,Sơn Trà
3624,2500000,22,Unknown W,Hải Châu
3625,1800000,18,Unknown W,Liên Chiểu
3626,2500000,17,Thanh Khê Đông,Thanh Khê
3627,1300000,15,Hòa Minh,Liên Chiểu
3628,1300000,15,Chính Gián,Thanh Khê
3629,2000000,100,Mỹ An,Ngũ Hành Sơn
3630,2400000,25,Hòa Thọ Đông,Cẩm Lệ
3631,1800000,18,Khuê Mỹ,Ngũ Hành Sơn
3632,2000000,25,Mân Thái,Sơn Trà
3633,3900000,24,An Hải Tây,Sơn Trà
3634,2300000,18,Mỹ An,Ngũ Hành Sơn
3635,2000000,25,Hòa Minh,Liên Chiểu
3636,4000000,24,Mỹ An,Ngũ Hành Sơn
3637,2500000,30,Hòa Cường Nam,Hải Châu
3638,1600000,18,Thạc Gián,Thanh Khê
3639,3000000,25,Tam Thuận,Thanh Khê
3640,2800000,23,Chính Gián,Thanh Khê
3641,2500000,25,Hòa Cường Nam,Hải Châu
3642,2500000,20,Chính Gián,Thanh Khê
3643,2000000,20,Unknown W,Hải Châu
3644,600000,14,Hòa Minh,Liên Chiểu
3645,2000000,16,Khuê Trung,Cẩm Lệ
3646,2500000,19,Khuê Trung,Cẩm Lệ
3647,3500000,35,Hòa Cường Bắc,Hải Châu
3648,1200000,10,Unknown W,Thanh Khê
3649,2500000,18,Unknown W,Cẩm Lệ
3650,1500000,15,Hòa Cường Nam,Hải Châu
3651,1100000,16,Hòa Khánh Bắc,Liên Chiểu
3652,1100000,45,Vĩnh Trung,Thanh Khê
3653,2300000,20,Hòa Cường Bắc,Hải Châu
3654,1200000,20,Mỹ An,Ngũ Hành Sơn
3655,4000000,30,Hải Châu I,Hải Châu
3656,2200000,45,Mỹ An,Ngũ Hành Sơn
3657,2000000,30,Hòa Minh,Liên Chiểu
3658,1500000,20,Unknown W,Thanh Khê
3659,2300000,16,Unknown W,Hải Châu
3660,2000000,25,Hòa An,Cẩm Lệ
3661,1800000,26,Unknown W,Cẩm Lệ
3662,1800000,20,Thạc Gián,Thanh Khê
3663,2200000,20,Xuân Hà,Thanh Khê
3664,3500000,30,Hòa Thọ Đông,Cẩm Lệ
3665,3000000,12,Hòa Cường Bắc,Hải Châu
3666,4500000,48,Mỹ An,Ngũ Hành Sơn
3667,2000000,350,Hòa An,Cẩm Lệ
3668,1200000,10,Hòa Minh,Liên Chiểu
3669,2500000,25,Hòa Phát,Cẩm Lệ
3670,3000000,18,Mỹ An,Ngũ Hành Sơn
3671,4000000,140,Hòa Minh,Liên Chiểu
3672,2500000,25,Unknown W,Cẩm Lệ
3673,5000000,30,Hòa Cường Nam,Hải Châu
3674,4500000,38,Phước Ninh,Hải Châu
3675,3000000,25,Unknown W,Hải Châu
3676,2200000,20,Unknown W,Liên Chiểu
3677,2700000,15,Mỹ An,Ngũ Hành Sơn
3678,1800000,15,Unknown W,Thanh Khê
3679,3500000,25,Thạc Gián,Thanh Khê
3680,2000000,20,Khuê Trung,Cẩm Lệ
3681,1800000,25,Hòa Khánh Nam,Liên Chiểu
3682,3000000,20,Mỹ An,Ngũ Hành Sơn
3683,3000000,19,Unknown W,Sơn Trà
3684,4500000,25,An Khê,Thanh Khê
3685,3500000,20,Mỹ An,Ngũ Hành Sơn
3686,5500000,25,Hòa Cường Nam,Hải Châu
3687,2900000,27,Khuê Mỹ,Ngũ Hành Sơn
3688,3800000,28,Hòa Cường Bắc,Hải Châu
3689,4800000,30,An Hải Đông,Sơn Trà
3690,5000000,34,Hải Châu I,Hải Châu
3691,3000000,14,Mỹ An,Ngũ Hành Sơn
3692,3000000,30,Hòa Hiệp Nam,Liên Chiểu
3693,4500000,30,An Hải Tây,Sơn Trà
3694,3500000,34,Unknown W,Cẩm Lệ
3695,3500000,20,An Hải Đông,Sơn Trà
3696,1500000,16,Khuê Trung,Cẩm Lệ
3697,2500000,50,Hòa Xuân,Cẩm Lệ
3698,2900000,23,An Khê,Thanh Khê
3699,3700000,20,An Hải Bắc,Sơn Trà
3700,4000000,30,Hòa Khê,Thanh Khê
3701,2000000,11,Chính Gián,Thanh Khê
3702,2000000,5,Unknown W,Thanh Khê
3703,1500000,14,Hòa Khánh Nam,Liên Chiểu
3704,1300000,15,Hòa Khánh Bắc,Liên Chiểu
3705,1200000,15,Hòa Khánh Nam,Liên Chiểu
3706,1700000,14,Unknown W,Thanh Khê
3707,1500000,15,Thạc Gián,Thanh Khê
3708,2200000,15,Phước Ninh,Hải Châu
3709,1400000,20,Hòa An,Cẩm Lệ
3710,2200000,25,Unknown W,Cẩm Lệ
3711,2000000,25,Unknown W,Sơn Trà
3712,3500000,30,An Hải Tây,Sơn Trà
3713,1000000,16,Hòa Khê,Thanh Khê
3714,2200000,30,Chính Gián,Thanh Khê
3715,4300000,32,Hòa Minh,Liên Chiểu
3716,2000000,20,Unknown W,Liên Chiểu
3717,1500000,20,Hòa Hải,Ngũ Hành Sơn
3718,3500000,30,An Khê,Thanh Khê
